row_ID,add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,binarisation
227411,,None,"Goel & Anderson, LLC",ILLINOIS,,,A-15119-71589,18/05/2015,Certified-Expired,H-1B,INDIA,,13/01/2016,150 Presidential Way,Suite 109,WOBURN,UNITED STATES OF AMERICA,Regional Managing Director,"RANDSTAD TECHNOLOGIES, LP",8200,(781) 939-1720,,94043,CALIFORNIA,1988,,,SUNNYVALE,Bachelor's,0
244696,,Toronto,None,None,,,A-16122-04298,20/05/2016,Certified-Expired,H-1B,INDIA,,22/01/2016,2 Tower Center Blvd.,Suite 400,EAST BRUNSWICK,UNITED STATES OF AMERICA,Operations Manager - Gims,WIPRO LIMITED,11000,(732) 509-1586,,92617,CALIFORNIA,1991,,,SUNNYVALE,Bachelor's,0
82281,,Owings Mills,Law Offices of Charles Small,NEBRASKA,,,A-14170-79971,09/07/2014,Certified-Expired,H-1B,INDIA,,15/01/2016,7041 Koll Center Parkway,Ste 110,PLEASANTON,UNITED STATES OF AMERICA,Human Resources Generalist,"Prolifics Testing, Inc.",62,(408) 653-2020,,94063,CALIFORNIA,1993,,,SUNNYVALE,Bachelor's,0
319372,,Plainsboro,Attorney,ARIZONA,,,A-13072-47978,18/04/2013,Certified-Expired,H-1B,INDIA,,13/01/2016,2200 Mission College Blvd.,None,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,INTEL CORPORATION,46544,(408) 765-8080,,94089,CALIFORNIA,1994,,,SUNNYVALE,Master's,1
332781,,Boston,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-13101-54880,10/05/2013,Certified,L-1,SERBIA AND MONTENEGRO,,03/08/2016,2200 Mission College Blvd.,None,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,INTEL CORPORATION,54000,(408) 765-8080,,94089,CALIFORNIA,1994,,,SUNNYVALE,Bachelor's,0
333974,,None,"Fragomen, Del Rey, Bernsen, & Loewy",ILLINOIS,,,A-13059-44469,04/04/2013,Denied,H-1B,INDIA,,04/11/2015,2200 Mission College Blvd.,Suite 615,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,INTEL CORPORATION,57750,(408) 765-8080,,94089,CALIFORNIA,1994,,,SUNNYVALE,Master's,1
319441,,Calabasas Hills,Global Immigration Partners,ILLINOIS,,,A-13077-49047,25/04/2013,Certified-Expired,F-1,MALAYSIA,,14/01/2016,2200 Mission College Blvd.,None,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,INTEL CORPORATION,46544,(408) 765-8080,,94089,CALIFORNIA,1994,,,SUNNYVALE,Bachelor's,0
333844,,Atlanta,Greenberg Traurig LLP,KANSAS,,,A-12284-06039,10/01/2013,Withdrawn,H-1B,INDIA,,01/10/2014,2200 Mission College Blvd.,Suite B,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,INTEL CORPORATION,57750,(408) 765-8080,,94089,CALIFORNIA,1994,,,SUNNYVALE,Master's,1
319152,,San Francisco,Law Offices of Mawby and Litz,NEW JERSEY,,,A-12292-08650,14/01/2013,Certified-Expired,H-1B,TAIWAN,,24/02/2015,2200 Mission College Blvd.,None,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,INTEL CORPORATION,46544,(408) 765-8080,,94089,CALIFORNIA,1994,,,SUNNYVALE,Bachelor's,0
240472,,None,Goel & Anderson LLC,ILLINOIS,,,A-14289-16238,19/11/2014,Certified,H-1B,INDIA,,17/06/2016,880 Carillon Parkway,None,ST. PETERSBURG,UNITED STATES OF AMERICA,Paralegal,RAYMOND JAMES & ASSOCIATES,10000,(727) 567-6627,,94404,CALIFORNIA,1994,,,SUNNYVALE,Master's,1
29756,,Chicago,Zulkie Partners LLC,WASHINGTON,,,A-15202-00257,17/08/2015,Certified-Expired,H-1B,INDIA,,22/01/2015,10294A Baltimore National Pike,Suite 200,ELLICOTT CITY,UNITED STATES OF AMERICA,Ceo,"RESOURCESYS, INC",14,(410) 988-5347,,94304,CALIFORNIA,1996,,,SUNNYVALE,Master's,1
184730,,San Francisco,"SIMON TSANG, ESQ.",TEXAS,,,A-14203-91112,10/08/2014,Certified,H-1B,INDIA,,27/08/2015,1 Mauchly,None,IRVINE,UNITED STATES OF AMERICA,Vp Human Resources,"AUCTION.COM, LLC D.B.A.AUCTION.COM",1670,(949) 455-5745,,94107,CALIFORNIA,1997,,,SUNNYVALE,Master's,1
147095,,New York,"Simin H. Syed, PC",TEXAS,,,A-15149-81019,15/06/2015,Certified,H-1B,INDIA,,25/05/2016,22260 Haggerty Road,None,NORTHVILLE,UNITED STATES OF AMERICA,Human Resource Manager,RELIABLE SOFTWARE RESOURCES INC,400,(248) 504-6870,,94304,CALIFORNIA,1997,,,SUNNYVALE,Bachelor's,0
246970,,Arlington,Erickson Immigration Group,CALIFORNIA,,,A-16237-46063,12/09/2016,Certified,H-1B,CHINA,,19/05/2016,2211 North First Street,Mail Stop 1160,SAN JOSE,UNITED STATES OF AMERICA,Global Mobility Program Specialist,"PAYPAL, INC.",11794,(408) 376-7440,,94043,CALIFORNIA,1998,,,SUNNYVALE,Master's,1
94612,,"Toronto, On, Canada",None,None,,,A-13176-74811,07/08/2013,Withdrawn,H-1B,INDIA,,23/08/2016,15809 Bear Creek Pkwy,Suite B,REDMOND,UNITED STATES OF AMERICA,President,PEOPLE TECH GROUP INC,82,(253) 347-5930,,94043,CALIFORNIA,1998,,,SUNNYVALE,Master's,1
35982,,New York,"Simin H. Syed, P.C.",TEXAS,,,A-14345-33335,07/01/2015,Certified,None,INDIA,,24/09/2015,6515 Shiloh Road,None,ALPHARETTA,UNITED STATES OF AMERICA,President,"POLARIS ASSOCIATES, INC DBA FUSION OBJECTS",19,(678) 665-6620,,94043,CALIFORNIA,1998,,,SUNNYVALE,Bachelor's,0
123920,,None,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-15054-52950,16/03/2015,Certified,H-1B,INDIA,,05/05/2015,555 Us Highway 1 South,None,ISELIN,UNITED STATES OF AMERICA,Hr Manager,"PRUTECH SOLUTIONS, INC",185,(732) 404-1600,,94304-1320,CALIFORNIA,1998,,,SUNNYVALE,Bachelor's,0
366464,,None,Pearl Law Group,NORTH CAROLINA,,,A-14281-14198,12/11/2014,Certified,H-1B,INDIA,,11/04/2016,3300 Publix Corporate Parkway,None,LAKELAND,UNITED STATES OF AMERICA,Is Staffing Manager,"PUBLIX SUPER MARKETS, INC.",178000,(863) 688-7407,,94304-1320,CALIFORNIA,1998,,,SUNNYVALE,Doctorate,0
227418,,Coral Gables,"Fragomen, Del Rey, Bernsen & Loewy",CALIFORNIA,,,A-15120-71988,20/05/2015,Certified-Expired,H-1B,INDIA,,28/10/2015,150 Presidential Way,Suite 109,WOBURN,UNITED STATES OF AMERICA,Regional Managing Director,"RANDSTAD TECHNOLOGIES, LP",8200,(781) 939-1720,,94065,CALIFORNIA,1999,,,SUNNYVALE,Bachelor's,0
206713,,None,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",None,,,A-14128-67739,30/05/2014,Certified-Expired,H-1B,RUSSIA,,23/03/2016,1 Cyclotron Road,None,BERKELEY,UNITED STATES OF AMERICA,Principal Irso Advisor,LAWRENCE BERKELEY NATIONAL LABORATORY,4200,(510) 486-6326,,94105,CALIFORNIA,1999,,,SUNNYVALE,Master's,1
133763,,San Francisco,"VAG LAW, LLC",VIRGINIA,,,A-13133-63303,24/06/2013,Certified,Not in USA,PHILIPPINES,,07/11/2016,Dba Home Instead Senior Care #161,None,MAPLEWOOD,UNITED STATES OF AMERICA,President,JAMES PITZNER ENTERPRISES LLC,238,(651) 747-8722,,94089,CALIFORNIA,2002,,,SUNNYVALE,Bachelor's,0
164307,,Pacific Palisades,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-14328-28281,19/12/2014,Certified,None,SOUTH KOREA,,05/05/2016,4100 Port Union Road,None,FAIRFIELD,UNITED STATES OF AMERICA,Hr Manager,KOCH FOODS OF CINCINNATI LLC,720,(513) 874-3500,,94107,CALIFORNIA,2002,,,SUNNYVALE,Master's,1
109994,,Chicago,"FRAGOMEN, DEL REY, BERNSEN & LOEWY, LLP",CALIFORNIA,,,A-14238-01411,26/09/2014,Certified-Expired,H-1B,CANADA,,05/02/2015,1730 Technology Drive,264 Centennial Drive  Stop 8193,SAN JOSE,UNITED STATES OF AMERICA,Cfo,QUANTUMSCAPE CORPORATION,120,(408) 452-2000,,94025,CALIFORNIA,2004,,,SUNNYVALE,Master's,1
57803,,Reston,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-16148-15531,24/06/2016,Certified,F-1,SRI LANKA,,13/08/2015,18333 Preston Road,None,DALLAS,UNITED STATES OF AMERICA,President,IEA INC,35,(214) 884-4253,,90212,CALIFORNIA,1974,,,TARZANA,Bachelor's,0
349434,,Boston,"Fragomen, Del Rey, Bernsen, and Loewy, LLP",ILLINOIS,,,A-14224-97238,05/09/2014,Withdrawn,H-1B,FRANCE,,03/04/2015,1 Infinite Loop,None,CUPERTINO,UNITED STATES OF AMERICA,Us Immigration Officer,APPLE INC.,92600,(408) 974-4146,,95052,CALIFORNIA,1968,,,TEMPE,Master's,1
352534,,San Francisco,Hunton & Williams LLP,MARYLAND,,,A-16195-32434,05/08/2016,Certified-Expired,H-1B,PERU,,20/10/2015,2200 Post Oak Blvd.,None,HOUSTON,UNITED STATES OF AMERICA,"Svp, Human Resources Director",BBVA Compass,109305,(71) 381-5653,,94538,CALIFORNIA,2006,,,TEMPE,Master's,1
231542,,New York,"Fragomen, Del Rey, Bernsen & Loewy LLP",CALIFORNIA,,,A-16175-25275,15/07/2016,Certified,H-1B,INDIA,,14/12/2016,3401 Hillview Avenue,None,PALO ALTO,UNITED STATES OF AMERICA,Global Immigration Program Manager,"VMWARE, INC.",8871,(650) 427-5000,,91750,CALIFORNIA,1992,,,TEMPLE CITY,Master's,1
71352,,Gaithersburg,"Fan, Fitzpatrick & Thompson, LLP",CALIFORNIA,,,A-15163-86133,01/07/2015,Certified-Expired,H-1B,INDIA,,19/11/2015,28345 Beck Road,Suite 125,WIXOM,UNITED STATES OF AMERICA,Hradmin@N2Sglobal.Com,"N2 SERVICES, INC",48,(904) 416-1990,,90840,CALIFORNIA,1949,,,TORRANCE,Doctorate,0
368270,,Atlanta,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-15091-63117,14/04/2015,Certified,L-1,CHINA,,20/09/2016,440 Terry Ave N,None,SEATTLE,UNITED STATES OF AMERICA,Immigration Specialist,AMAZON CORPORATE LLC,230800,(206) 266-1000,224,90067,CALIFORNIA,2000,,,TORRANCE,Master's,1
68373,,Los Angeles,Tafapolsky and Smith LLP,TEXAS,,,A-15240-12644,28/09/2015,Certified,H-1B,INDIA,,28/05/2015,"3145 Bordentown Ave., Suite B1",None,PARLIN,UNITED STATES OF AMERICA,President,JNIT TECHNOLOGIES,45,(732) 416-7646,,94085,CALIFORNIA,2003,,,TUCSON,Bachelor's,0
32382,,San Diego,"Fragomen, Del Rey, Bernsen & Lowey, LLP",GEORGIA,,,A-16251-50282,21/09/2016,Certified,H-1B,INDIA,,09/06/2016,"4511 Singer Court, Suite 210",None,CHANTILLY,UNITED STATES OF AMERICA,President & Ceo,"ADG TECH CONSULTING, LLC",17,(703) 825-1210,,90010,CALIFORNIA,2011,,,TUJUNGA,Bachelor's,0
7582,,Alpharetta,Lee Immigration Law Group,NEW YORK,,,A-14143-71939,13/06/2014,Certified,H-1B,CHINA,,30/08/2016,355 S. Lemon Ave. Ste N,Attn:  Human Resources Department,WALNUT,UNITED STATES OF AMERICA,President,J & S CPAS APC,3,(909) 598-8381,,94085,CALIFORNIA,1988,,,TUSTIN,Bachelor's,0
164487,,Santa Clara,"Ramineni Law Associates, LLC",PENNSYLVANIA,,,A-15349-51189,20/01/2016,Denied,None,SOUTH KOREA,,03/06/2015,4100 Port Union Road,None,FAIRFIELD,UNITED STATES OF AMERICA,Hr Manager,KOCH FOODS OF CINCINNATI LLC,720,(513) 874-3500,,94109,CALIFORNIA,1956,,,UNION CITY,Bachelor's,0
272841,,Buena Park,"Ji Law Firm, APC.",MASSACHUSETTS,,,A-15323-41686,11/12/2015,Certified-Expired,L-1,INDIA,,16/02/2016,6100 Tennyson Parkway,None,PLANO,UNITED STATES OF AMERICA,Senior Lead - Immigration Practice,INFOSYS LTD.,19963,(469) 229-9400,,90010,CALIFORNIA,1995,,,VALLEY VILLAGE,Master's,1
192797,,Southlake,None,None,,,A-15338-46613,22/12/2015,Certified-Expired,H-1B,CHINA,,16/12/2014,111 Cope Administration Building,None,MURFREESBORO,UNITED STATES OF AMERICA,University Provost,MIDDLE TENNESSEE STATE UNIVERSITY,2139,(615) 898-2880,,94720,CALIFORNIA,1931,,,WALNUT CREEK,Master's,1
55232,,Santa Clara,"Collins & Martin, PC",CALIFORNIA,,,A-14202-90938,08/08/2014,Certified-Expired,H-1B,CANADA,,18/02/2015,"11119 N. Torrey Pines Road, Suite 125",24Th Floor,LA JOLLA,UNITED STATES OF AMERICA,Chief Financial Officer,WELLSPRING BIOSCIENCES LLC,32,(858) 500-8800,,94597,CALIFORNIA,2015,,,WALNUT CREEK,Master's,1
283531,,Austin,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",None,,,A-13336-20053,23/12/2013,Withdrawn,H-1B,CANADA,,21/11/2016,5775 Morehouse Drive,3Rd Floor,SAN DIEGO,UNITED STATES OF AMERICA,"Immigration Specialist, Qualcomm Hr",QUALCOMM TECHNOLOGIES INC.,28500,(858) 651-1440,,94065,CALIFORNIA,1977,,,WESTMINSTER,Bachelor's,0
321117,,Austin,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",None,,,A-16190-30721,01/08/2016,Certified,H-1B,CHINA,,17/06/2016,1600 Amphitheatre Parkway,Mail Drop: Oe62,MOUNTAIN VIEW,UNITED STATES OF AMERICA,"Global Mobility Specialist, Immigration",GOOGLE INC.,47756,(650) 253-0000,,90071,CALIFORNIA,1970,,,WETHERSFIELD,Master's,1
298651,,Dallas,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-16120-03715,19/05/2016,Certified,H-1B,GERMANY,,07/04/2016,3701 Chestnut Street,None,PHILADELPHIA,UNITED STATES OF AMERICA,Assistant Director,UNIVERSITY OF PENNSYLVANIA,32000,(215) 746-3216,,92121,CALIFORNIA,2011,,,WOBURN,Master's,1
15673,,Salt Lake City,"FRAGOMEN, DEL REY, BERNSEN & LOEWY, LLP",GEORGIA,,,A-14231-99434,18/09/2014,Certified,H-1B,CHINA,,06/05/2015,12 Geary St. Suite 605,"Building 1, Suite 1750",SAN FRANCISCO,UNITED STATES OF AMERICA,Principal,"TERRAIN STUDIO, INC.",6,(415) 956-2095,,90401,CALIFORNIA,2005,,,WOODLAND HILLS,Master's,1
116031,,Doral,"Karen L. varela, P.A.",MASSACHUSETTS,,,A-15169-88425,10/07/2015,Certified,H-1B,INDIA,,20/04/2015,15620 Technology Drive,None,NORTHVILLE,UNITED STATES OF AMERICA,Human Resource Manager,IAV AUTOMOTIVE ENGINEERING INC.,143,(734) 233-3300,,80112,COLORADO,1996,A,GHANA,ENGLEWOOD,Master's,1
285759,,Duluth,Law Office of Kyung S. Seo,MICHIGAN,,,A-16074-84048,06/04/2016,Certified-Expired,L-1,INDIA,,30/03/2015,211 Quality Circle,None,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,29000,(201) 290-9573,,80202,COLORADO,1858,A,INDIA,AURORA,Bachelor's,0
131979,,Chicago,"Fragomen, Del Rey, Bernsen & Leowy",CALIFORNIA,,,A-14177-82616,16/07/2014,Denied,H-1B,INDIA,,12/03/2015,1270 Oakmead Pkwy,Suite 700,SUNNYVALE,UNITED STATES OF AMERICA,Director,HORIZON TECHNOLOGIES INC,227,(408) 733-1530,,80905,COLORADO,2004,Y,INDIA,AUSTIN,Master's,1
139813,,None,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-14342-31898,02/01/2015,Certified-Expired,H-2B,SOUTH KOREA,,09/12/2015,215 Folmar Parkway,None,MONTGOMERY,UNITED STATES OF AMERICA,In-House Counsel,HYUNDAI POWER TRANSFORMERS USA,310,(334) 481-2075,,80112,COLORADO,1946,A,INDIA,HIGHLANDS RANCH,Bachelor's,0
329368,,Columbia,"Ogletree, Deakins, Nash, Smoak & Stewart P.C.",None,,,A-15048-51165,11/03/2015,Certified-Expired,H-1B,INDIA,,08/12/2015,500 West Main Street,Suite 100,LOUISVILLE,UNITED STATES OF AMERICA,Senior Counsel,HUMANA INSURANCE COMPANY,52000,(502) 580-4437,3665,80021,COLORADO,1997,A,INDIA,SUPERIOR,Master's,1
172839,,Houston,"Ashley & Krishnan, PC",ARIZONA,,,A-15238-11834,25/09/2015,Certified-Expired,H-1B,SOUTH KOREA,,03/11/2014,14 Wall St,None,NEW YORK,UNITED STATES OF AMERICA,Chief Human Resources Officer,"SKIDMORE, OWINGS & MERRILL LLP",950,(212) 298-9300,,80921,COLORADO,1952,A,MEXICO,COLORADO SPRINGS,Bachelor's,0
360892,,San Jose,Law Office of Matthew I. Hirsch,MICHIGAN,,,A-16140-11947,11/06/2016,Certified,H-1B,INDIA,,06/08/2015,2828 North Haskell Avenue,None,DALLAS,UNITED STATES OF AMERICA,Vice-President & Sr. Corporate Counsel,"XEROX BUSINESS SERVICES, LLC",140000,(214) 584-5895,,81401,COLORADO,1986,A,PHILIPPINES,MONTROSE,Bachelor's,0
10963,,Santa Clara,"Sherman Immigration Lawyers, P.C.",TEXAS,,,A-14300-19784,25/11/2014,Certified-Expired,None,UKRAINE,,13/01/2015,335 Garfield Street,None,BRISTOL,UNITED STATES OF AMERICA,President,"SKS MANAGEMENT, LLC",4,(201) 724-9616,,80021,COLORADO,1998,,,BOULDER,Master's,1
126518,,Rockford,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-14314-24265,11/12/2014,Certified,H-1B,INDIA,,23/09/2016,7000 Central Parkway,None,ATLANTA,UNITED STATES OF AMERICA,Human Resource Administrator,"CHARTER GLOBAL, INC.",200,(770) 326-9933,2038,80920,COLORADO,2003,,,EDEN PRAIRIE,Bachelor's,0
139599,,None,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-14342-32041,02/01/2015,Certified-Expired,E-2,SOUTH KOREA,,08/12/2015,215 Folmar Parkway,None,MONTGOMERY,UNITED STATES OF AMERICA,In-House Counsel,HYUNDAI POWER TRANSFORMERS USA,310,(334) 481-2075,,80112,COLORADO,1997,,,LONETREE,Bachelor's,0
189517,,Boston,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-14211-93712,20/08/2014,Certified,H-1B,INDIA,,29/06/2015,2040 Camfield Avenue,None,LOS ANGELES,UNITED STATES OF AMERICA,Vice President Of Human Resources,AltaMed Health Services Corporation,1906,(323) 725-8751,,80026,COLORADO,2011,,,LONGMONT,Bachelor's,0
3962,,Los Angeles,LAW OFFICES OF JAMES S. HONG,NEW JERSEY,,,A-13111-57919,20/05/2013,Withdrawn,F-1,SOUTH KOREA,,26/10/2016,505 Mercury Ln,None,BREA,UNITED STATES OF AMERICA,President,"HUMEX, INC.",2,(714) 741-0088,,80129,COLORADO,1957,,,LOS ANGELES,Bachelor's,0
194697,,Chicago,"Fragomen, Del Rey, Bernsen & Loewy, LLP",COLORADO,,,A-15159-84134,25/06/2015,Certified,H-1B,INDIA,,20/09/2016,1820 E. Big Beaver Road,None,TROY,UNITED STATES OF AMERICA,Vp Human Resources,"ALTAIR PRODUCTDESIGN, INC.",2490,(248) 614-2400,,80112,COLORADO,2011,,,PARKER,Bachelor's,0
194797,,Chicago,"Kempster, Corcoran, Quiceno & Lenz-Calvo, LTD",MASSACHUSETTS,,,A-15154-82477,23/06/2015,Certified-Expired,H-1B,INDIA,,30/03/2016,1820 E. Big Beaver Rd.,Suite 1206,TROY,UNITED STATES OF AMERICA,"Vp, Human Resources","ALTAIR ENGINEERING, INC.",2500,(248) 614-2400,,80112-5776,COLORADO,1959,,,SOUTHFIELD,Master's,1
218660,,None,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",None,,,A-14218-96073,26/08/2014,Certified,H-1B,INDIA,,02/09/2015,1 Hacker Way,None,MENLO PARK,UNITED STATES OF AMERICA,Global Tax And Immigration Manager,"FACEBOOK, INC.",6337,(650) 543-4800,,6902,CONNECTICUT,1970,A,INDIA,NORWALK,Bachelor's,0
178741,,Woburn,None,None,,,A-16032-67797,29/02/2016,Certified-Expired,H-1B,HONG KONG,,22/12/2015,203 Administration Building,None,MENOMONIE,UNITED STATES OF AMERICA,Hr Assistant,UNIVERSITY OF WISCONSIN-STOUT,1250,(715) 232-2289,,6033,CONNECTICUT,1999,N,INDIA,PLAINSBORO,Master's,1
277692,,Woodland Hills,None,None,,,A-15327-42554,14/12/2015,Certified-Expired,H-1B,INDIA,,26/03/2015,211 Quality Circle,Suite 210,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,22500,(201) 290-9573,,6042,CONNECTICUT,2006,A,INDIA,PLAINSBORO,Master's,1
222889,,New York,"Fragomen, Del Rey, Bernsen & Loewy, LLP",FLORIDA,,,A-14219-96246,27/08/2014,Certified,H-1B,CHINA,,18/09/2015,1 Hacker Way,Box 870254,MENLO PARK,UNITED STATES OF AMERICA,"Manager, Global Mobility, Tax & Immigration","FACEBOOK, INC.",7185,(650) 543-4800,,6902,CONNECTICUT,1783,A,IRELAND,NEW YORK,Bachelor's,0
87858,,New York,"Fragomen, Del Rey, Bernsen & Loewy, LLP",DISTRICT OF COLUMBIA,,,A-14069-51004,21/04/2014,Certified,H-1B,CANADA,,02/05/2016,444 High St,11Th Floor,PALO ALTO,UNITED STATES OF AMERICA,General Counsel And Svp Of Business Operations,UPTHERE,71,(650) 561-4580,,6457,CONNECTICUT,1991,A,NEPAL,WEST HARTFORD,Master's,1
218552,,Phoenix,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-14212-94228,21/08/2014,Withdrawn,H-1B,UKRAINE,,20/10/2014,1 Hacker Way,None,MENLO PARK,UNITED STATES OF AMERICA,Global Tax And Immigration Manager,"FACEBOOK, INC.",6337,(650) 543-4800,,6901,CONNECTICUT,1980,N,SOUTH KOREA,PALO ALTO,Doctorate,0
222946,,Baltimore,Miles & Stockbridge P.C.,NEW YORK,,,A-14205-92104,13/08/2014,Certified,H-1B,INDIA,,01/06/2015,1 Hacker Way,None,MENLO PARK,UNITED STATES OF AMERICA,"Manager, Global Mobility, Tax & Immigration","FACEBOOK, INC.",7185,(650) 543-4800,,6830,CONNECTICUT,1998,,,NEW YORK,Master's,1
260390,,None,"YU, SOUTH & ASSOCIATES PLLC",WASHINGTON,,,A-16068-81468,31/03/2016,Certified-Expired,H-1B,INDIA,,14/12/2015,"21 North Park Street, Suite 5101",Suite 301,MADISON,UNITED STATES OF AMERICA,"Director, International Faculty And Staff Services",UNIVERSITY OF WISCONSIN-MADISON,16000,(608) 265-2257,,6074,CONNECTICUT,2001,,,SAN JOSE,Master's,1
276022,,New York,Gibney Anthony & Flaherty LLP,ILLINOIS,,,A-15350-51710,21/01/2016,Certified-Expired,H-1B,RUSSIA,,30/03/2016,"21 North Park Street, Suite 5101",None,MADISON,UNITED STATES OF AMERICA,"Director, International Faculty And Staff Services",UNIVERSITY OF WISCONSIN-MADISON,21000,(608) 265-2257,,6156,CONNECTICUT,1853,,,SUNRISE,Master's,1
160566,,Miami,Rifkin & Fox-Isicoff P.A.,PENNSYLVANIA,,,A-15231-09970,21/09/2015,Certified,H-1B,BRAZIL,,29/09/2015,45 Main Street,(Also Known As 1601 Willow Road),BROOKLYN,UNITED STATES OF AMERICA,Human Resources Manager,"HUGE, LLC",616,(718) 618-5267,,19801,DELAWARE,2000,A,CHINA,WILMINGTON,Master's,1
285631,,Los Angeles,"CBI Immigration Law, PC",CALIFORNIA,,,A-16060-78008,24/03/2016,Certified-Expired,L-1,INDIA,,02/04/2015,211 Quality Circle,None,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,29000,(201) 290-9573,,19702,DELAWARE,2003,A,INDIA,FORDS,Associate's,0
167823,,Santa Clara,"Ramineni Law Associates, LLC",PENNSYLVANIA,,,A-16063-79897,30/03/2016,Certified,H-1B,INDIA,,13/04/2016,3270 W. Big Beaver Rd,None,TROY,UNITED STATES OF AMERICA,Vice President,"HTC GLOBAL SERVICES, INC.",800,(248) 786-2500,,19801,DELAWARE,2000,N,INDIA,MARLTON,Bachelor's,0
183653,,New York,"Fragomen, Del Rey, Bernsen & Loewy, LLP",DISTRICT OF COLUMBIA,,,A-14266-09349,22/10/2014,Certified,H-1B,INDIA,,20/12/2016,11717 Exploration Lane,None,GERMANTOWN,UNITED STATES OF AMERICA,"Senior Director, Human Resources","HUGHES NETWORK SYSTEMS, LLC",1574,(301) 601-2656,,19713,DELAWARE,1999,,,BOISE,Bachelor's,0
223900,,New York,Law Offices of Harvey Shapiro,NEW JERSEY,,,A-14260-07738,17/10/2014,Certified,H-1B,INDIA,,06/07/2015,701 Millennium Blvd,None,GREENVILLE,UNITED STATES OF AMERICA,Director Of Human Resources,"HUBBELL LIGHTING, INC.",7300,(864) 678-1000,,19801,DELAWARE,2000,,,NEWARK,Master's,1
167898,,Minneapolis,Faegre Baker Daniels LLP,CALIFORNIA,,,A-15335-45209,19/12/2015,Certified,H-1B,INDIA,,01/08/2016,3270 W. Big Beaver Rd,None,TROY,UNITED STATES OF AMERICA,Vice President,"HTC GLOBAL SERVICES, INC.",800,(248) 786-2500,300,19702,DELAWARE,2005,,,SANTA CLARA,Master's,1
11212,,Miami,ANTONIA CANERO P.A. DBA CANERO IMMIGRATION LAW FIRM,ARIZONA,,,A-15219-06231,09/09/2015,Certified-Expired,F-2,SOUTH KOREA,,04/02/2015,489 2Nd Ave,None,NEW YORK,UNITED STATES OF AMERICA,President,"489 DRY CLEANERS, INC",5,(212) 725-3182,,20006,DISTRICT OF COLUMBIA,1939,A,SOUTH KOREA,GERMANTOWN,Bachelor's,0
238005,,Miami,"Littler Mendleson, P.C.",NEW YORK,,,A-14127-66976,23/05/2014,Certified,L-1,POLAND,,09/09/2016,1 Hacker Way,None,MENLO PARK,UNITED STATES OF AMERICA,Global Immigration Manager,"FACEBOOK, INC.",9454,(650) 543-4800,,20071,DISTRICT OF COLUMBIA,1877,,,ANNANDALE,Master's,1
237820,,Chicago,Sidley Austin LLP,TEXAS,,,A-14108-61720,15/05/2014,Certified,H-1B,INDIA,,26/05/2016,1 Hacker Way,None,MENLO PARK,UNITED STATES OF AMERICA,Global Immigration Manager,"FACEBOOK, INC.",9454,(650) 543-4800,,20037,DISTRICT OF COLUMBIA,1979,,,AURORA,Master's,1
